state,county,geoid,total votes,party,votes,percentage
VA,PRINCE GEORGE,G5101490,3552,Other,64,1.8018018018018018
VA,PRINCE WILLIAM,G5101530,27884,Democratic,7278,26.10098981494764
VA,PRINCE WILLIAM,G5101530,27884,Republican,20160,72.29952661024244
VA,PRINCE WILLIAM,G5101530,27884,Other,474,1.699899583990819
VA,PULASKI,G5101550,8722,Democratic,2311,26.496216464113736
VA,PULASKI,G5101550,8722,Republican,6280,72.00183444164182
VA,PULASKI,G5101550,8722,Other,131,1.5019490942444393
VA,RAPPAHANNOCK,G5101570,1547,Democratic,470,30.381383322559792
VA,RAPPAHANNOCK,G5101570,1547,Republican,1055,68.19650937297996
VA,RAPPAHANNOCK,G5101570,1547,Other,22,1.4221073044602457
VA,RICHMOND,G5101590,2018,Democratic,436,21.605550049554015
VA,RICHMOND,G5101590,2018,Republican,1566,77.60158572844401
VA,RICHMOND,G5101590,2018,Other,18,0.8919722497522299
VA,ROANOKE,G5101610,25778,Democratic,5310,20.59896035379005
VA,ROANOKE,G5101610,25778,Republican,19926,77.29847156490031
VA,ROANOKE,G5101610,25778,Other,541,2.0986888044068586
VA,ROCKBRIDGE,G5101630,4051,Democratic,956,23.59911133053567
VA,ROCKBRIDGE,G5101630,4051,Republican,3010,74.30264132313009
VA,ROCKBRIDGE,G5101630,4051,Other,85,2.0982473463342384
VA,ROCKINGHAM,G5101650,12275,Democratic,2025,16.4969450101833
VA,ROCKINGHAM,G5101650,12275,Republican,10029,81.70264765784114
VA,ROCKINGHAM,G5101650,12275,Other,221,1.80040733197556
VA,RUSSELL,G5101670,8502,Democratic,3367,39.60244648318042
VA,RUSSELL,G5101670,8502,Republican,5008,58.90378734415431
VA,RUSSELL,G5101670,8502,Other,128,1.5055281110326981
VA,SCOTT,G5101690,7744,Democratic,2470,31.895661157024797
VA,SCOTT,G5101690,7744,Republican,5127,66.20609504132231
VA,SCOTT,G5101690,7744,Other,147,1.8982438016528924
VA,SHENANDOAH,G5101710,8644,Democratic,1426,16.496992133271636
VA,SHENANDOAH,G5101710,8644,Republican,7131,82.49652938454419
VA,SHENANDOAH,G5101710,8644,Other,95,1.0990282276723737
VA,SMYTH,G5101730,8868,Democratic,2279,25.699142986017144
VA,SMYTH,G5101730,8868,Republican,6412,72.30491655390166
VA,SMYTH,G5101730,8868,Other,177,1.9959404600811907
VA,SOUTHAMPTON,G5101750,4807,Democratic,1500,31.204493447056375
VA,SOUTHAMPTON,G5101750,4807,Republican,3225,67.08966091117121
VA,SOUTHAMPTON,G5101750,4807,Other,82,1.7058456417724153
VA,SPOTSYLVANIA,G5101770,5442,Democratic,1774,32.59830944505697
VA,SPOTSYLVANIA,G5101770,5442,Republican,3575,65.69276001470048
VA,SPOTSYLVANIA,G5101770,5442,Other,93,1.7089305402425579
VA,STAFFORD,G5101790,7214,Democratic,1904,26.393124480177434
VA,STAFFORD,G5101790,7214,Republican,5223,72.40088716384807
VA,STAFFORD,G5101790,7214,Other,94,1.3030219018574993
VA,SURRY,G5101810,2117,Democratic,989,46.717052432687765
VA,SURRY,G5101810,2117,Republican,1067,50.40151157298063
VA,SURRY,G5101810,2117,Other,61,2.8814359943316012
VA,SUSSEX,G5101830,3855,Democratic,1646,42.697795071335925
VA,SUSSEX,G5101830,3855,Republican,2120,54.99351491569391
VA,SUSSEX,G5101830,3855,Other,89,2.308690012970169
VA,TAZEWELL,G5101850,10667,Democratic,3179,29.802193681447452
VA,TAZEWELL,G5101850,10667,Republican,7232,67.79788131620886
VA,TAZEWELL,G5101850,10667,Other,256,2.3999250023436765
VA,WARREN,G5101870,5357,Democratic,1511,28.206085495613216
VA,WARREN,G5101870,5357,Republican,3718,69.40451745379876
VA,WARREN,G5101870,5357,Other,129,2.4080642150457345
VA,WASHINGTON,G5101910,12111,Democratic,3028,25.00206423912146
VA,WASHINGTON,G5101910,12111,Republican,8805,72.70250185781521
VA,WASHINGTON,G5101910,12111,Other,279,2.30369085954917
VA,WESTMORELAND,G5101930,3532,Democratic,1113,31.5118912797282
VA,WESTMORELAND,G5101930,3532,Republican,2331,65.99660249150622
VA,WESTMORELAND,G5101930,3532,Other,88,2.491506228765572
VA,WISE,G5101950,11242,Democratic,4407,39.201209749154955
VA,WISE,G5101950,11242,Republican,6734,59.90037359900373
VA,WISE,G5101950,11242,Other,101,0.8984166518413094
VA,WYTHE,G5101970,6156,Democratic,1428,23.196881091617932
VA,WYTHE,G5101970,6156,Republican,4555,73.99285250162443
VA,WYTHE,G5101970,6156,Other,172,2.7940220922677064
VA,YORK,G5101990,10341,Democratic,2306,22.29958417947974
VA,YORK,G5101990,10341,Republican,7745,74.89604486993521
VA,YORK,G5101990,10341,Other,290,2.80437095058505
VA,ALEXANDRIA CITY,G5105100,36169,Democratic,15408,42.600016588791505
VA,ALEXANDRIA CITY,G5105100,36169,Republican,20218,55.89869777986674
VA,ALEXANDRIA CITY,G5105100,36169,Other,543,1.5012856313417569
VA,BEDFORD CITY,G5105150,2063,Democratic,528,25.593795443528844
VA,BEDFORD CITY,G5105150,2063,Republican,1407,68.20164808531266
VA,BEDFORD CITY,G5105150,2063,Other,128,6.204556471158507
VA,BRISTOL,G5105200,3893,Democratic,1156,29.694323144104807
VA,BRISTOL,G5105200,3893,Republican,2667,68.5075777035705
VA,BRISTOL,G5105200,3893,Other,70,1.7980991523246854
VA,BUENA VISTA,G5105300,1409,Democratic,373,26.472675656493966
VA,BUENA VISTA,G5105300,1409,Republican,991,70.33356990773598
VA,BUENA VISTA,G5105300,1409,Other,46,3.2647267565649396
VA,CHARLOTTESVILLE,G5105400,13353,Democratic,5234,39.197184153373776
VA,CHARLOTTESVILLE,G5105400,13353,Republican,7932,59.40238148730622
VA,CHARLOTTESVILLE,G5105400,13353,Other,174,1.3030779600089868
VA,CHESAPEAKE,G5105500,26080,Democratic,7276,27.89877300613497
VA,CHESAPEAKE,G5105500,26080,Republican,17734,67.99846625766871
VA,CHESAPEAKE,G5105500,26080,Other,1069,4.098926380368098
VA,CLIFTON FORGE,G5105600,1784,Democratic,574,32.17488789237668
VA,CLIFTON FORGE,G5105600,1784,Republican,1127,63.172645739910315
VA,CLIFTON FORGE,G5105600,1784,Other,82,4.596412556053812
VA,COLONIAL HEIGHTS,G5105700,6028,Democratic,543,9.007962840079628
VA,COLONIAL HEIGHTS,G5105700,6028,Republican,5305,88.00597213005972
VA,COLONIAL HEIGHTS,G5105700,6028,Other,181,3.0026542800265426
VA,COVINGTON,G5105800,2998,Democratic,947,31.587725150100066
VA,COVINGTON,G5105800,2998,Republican,1910,63.70913942628419
VA,COVINGTON,G5105800,2998,Other,141,4.703135423615744
VA,DANVILLE,G5105900,16916,Democratic,4144,24.49751714353275
VA,DANVILLE,G5105900,16916,Republican,12467,73.69945613620241
VA,DANVILLE,G5105900,16916,Other,304,1.7971151572475763
VA,EMPORIA,G5105950,1947,Democratic,565,29.019003595274782
VA,EMPORIA,G5105950,1947,Republican,1340,68.82383153569594
VA,EMPORIA,G5105950,1947,Other,43,2.2085259373394965
VA,FAIRFAX CITY,G5106000,7475,Democratic,2272,30.394648829431436
VA,FAIRFAX CITY,G5106000,7475,Republican,5061,67.70568561872909
VA,FAIRFAX CITY,G5106000,7475,Other,135,1.8060200668896322
VA,FALLS CHURCH,G5106100,4943,Democratic,1893,38.29658102366984
VA,FALLS CHURCH,G5106100,4943,Republican,2966,60.004046125834506
VA,FALLS CHURCH,G5106100,4943,Other,79,1.598219704632814
VA,FRANKLIN CITY,G5106200,2179,Democratic,739,33.91463974300138
VA,FRANKLIN CITY,G5106200,2179,Republican,1416,64.98393758604864
VA,FRANKLIN CITY,G5106200,2179,Other,24,1.101422670949977
VA,FREDERICKSBURG,G5106300,4976,Democratic,1702,34.20418006430868
VA,FREDERICKSBURG,G5106300,4976,Republican,3210,64.5096463022508
VA,FREDERICKSBURG,G5106300,4976,Other,65,1.3062700964630225
VA,GALAX,G5106400,2061,Democratic,523,25.37603105288695
VA,GALAX,G5106400,2061,Republican,1496,72.58612324114507
VA,GALAX,G5106400,2061,Other,39,1.8922852983988356
VA,HAMPTON,G5106500,33435,Democratic,10632,31.79901301031853
VA,HAMPTON,G5106500,33435,Republican,21900,65.5002243158367
VA,HAMPTON,G5106500,33435,Other,903,2.7007626738447734
VA,HARRISONBURG,G5106600,4693,Democratic,990,21.09524824206265
VA,HARRISONBURG,G5106600,4693,Republican,3628,77.30662689111443
VA,HARRISONBURG,G5106600,4693,Other,75,1.5981248668229278
VA,HOPEWELL,G5106700,6891,Democratic,1482,21.50631258162821
VA,HOPEWELL,G5106700,6891,Republican,5230,75.89609635756784
VA,HOPEWELL,G5106700,6891,Other,179,2.597591060803947
VA,LEXINGTON,G5106780,2070,Democratic,696,33.6231884057971
VA,LEXINGTON,G5106780,2070,Republican,1346,65.02415458937199
VA,LEXINGTON,G5106780,2070,Other,29,1.4009661835748792
VA,LYNCHBURG,G5106800,17890,Democratic,4204,23.499161542761318
VA,LYNCHBURG,G5106800,17890,Republican,13256,74.09726103968698
VA,LYNCHBURG,G5106800,17890,Other,429,2.397987702627166
VA,MARTINSVILLE,G5106900,6326,Democratic,2290,36.199810306670884
VA,MARTINSVILLE,G5106900,6326,Republican,3878,61.30256085994309
VA,MARTINSVILLE,G5106900,6326,Other,158,2.4976288333860257
VA,NEWPORT NEWS,G5107000,40312,Democratic,12215,30.30115102202818
VA,NEWPORT NEWS,G5107000,40312,Republican,27170,67.39928557253423
VA,NEWPORT NEWS,G5107000,40312,Other,927,2.299563405437587
VA,NORFOLK CITY,G5107100,66217,Democratic,25758,38.899376293096935
VA,NORFOLK CITY,G5107100,66217,Republican,38406,58.00021142606884
VA,NORFOLK CITY,G5107100,66217,Other,2119,3.200084570427534
VA,NORTON,G5107200,1313,Democratic,463,35.26275704493526
VA,NORTON,G5107200,1313,Republican,823,62.68088347296268
VA,NORTON,G5107200,1313,Other,28,2.1325209444021325
VA,PETERSBURG,G5107300,12053,Democratic,5159,42.802621753920185
VA,PETERSBURG,G5107300,12053,Republican,6714,55.70397411432838
VA,PETERSBURG,G5107300,12053,Other,193,1.601261096822368
VA,PORTSMOUTH,G5107400,34350,Democratic,13122,38.200873362445414
VA,PORTSMOUTH,G5107400,34350,Republican,20095,58.500727802037844
VA,PORTSMOUTH,G5107400,34350,Other,1134,3.3013100436681224
VA,RADFORD,G5107500,3752,Democratic,1122,29.90405117270789
VA,RADFORD,G5107500,3752,Republican,2578,68.71002132196162
VA,RADFORD,G5107500,3752,Other,53,1.4125799573560769
VA,RICHMOND CITY,G5107600,80302,Democratic,33084,41.19947199322557
VA,RICHMOND CITY,G5107600,80302,Republican,46254,57.60005977435182
VA,RICHMOND CITY,G5107600,80302,Other,964,1.2004682324226046
VA,ROANOKE CITY,G5107700,28671,Democratic,9490,33.09964772766907
VA,ROANOKE CITY,G5107700,28671,Republican,18550,64.69952216525408
VA,ROANOKE CITY,G5107700,28671,Other,631,2.200830107076837
VA,SALEM,G5107750,7553,Democratic,1745,23.10340262147491
VA,SALEM,G5107750,7553,Republican,5650,74.80471335893023
VA,SALEM,G5107750,7553,Other,159,2.10512379187078
VA,SOUTH BOSTON,G5107800,2605,Democratic,709,27.216890595009595
VA,SOUTH BOSTON,G5107800,2605,Republican,1865,71.59309021113243
VA,SOUTH BOSTON,G5107800,2605,Other,31,1.1900191938579654
VA,STAUNTON,G5107900,7068,Democratic,1414,20.005659309564233
VA,STAUNTON,G5107900,7068,Republican,5534,78.29654782116582
VA,STAUNTON,G5107900,7068,Other,120,1.697792869269949
VA,SUFFOLK,G5108000,3073,Democratic,897,29.18971688903352
VA,SUFFOLK,G5108000,3073,Republican,2136,69.50862349495607
VA,SUFFOLK,G5108000,3073,Other,37,1.2040351448096323
VA,VIRGINIA BEACH,G5108100,49733,Democratic,10394,20.899603884744536
VA,VIRGINIA BEACH,G5108100,49733,Republican,38095,76.59903886755272
VA,VIRGINIA BEACH,G5108100,49733,Other,1293,2.599883377234432
VA,WAYNESBORO,G5108200,5354,Democratic,1060,19.798281658573032
VA,WAYNESBORO,G5108200,5354,Republican,4165,77.79230481882703
VA,WAYNESBORO,G5108200,5354,Other,128,2.3907358983937246
VA,WILLIAMSBURG,G5108300,3108,Democratic,1274,40.99099099099099
VA,WILLIAMSBURG,G5108300,3108,Republican,1787,57.496782496782494
VA,WILLIAMSBURG,G5108300,3108,Other,47,1.5122265122265122
VA,WINCHESTER,G5108400,6151,Democratic,1421,23.10193464477321
VA,WINCHESTER,G5108400,6151,Republican,4644,75.4999187124045
VA,WINCHESTER,G5108400,6151,Other,86,1.3981466428223055
AL,AUTAUGA,G0100010,7151,Democratic,1509,21.101943784086142
AL,AUTAUGA,G0100010,7151,Republican,5406,75.59781848692491
AL,AUTAUGA,G0100010,7151,Other,236,3.300237728988953
AL,BALDWIN,G0100030,18451,Democratic,2694,14.600834643108772
AL,BALDWIN,G0100030,18451,Republican,15241,82.60256896645168
AL,BALDWIN,G0100030,18451,Other,517,2.8020161508861308
AL,BARBOUR,G0100050,6978,Democratic,1696,24.304958440813987
AL,BARBOUR,G0100050,6978,Republican,4954,70.99455431355689
AL,BARBOUR,G0100050,6978,Other,328,4.7004872456291205
AL,BIBB,G0100070,4213,Democratic,809,19.202468549727037
AL,BIBB,G0100070,4213,Republican,3303,78.40018988844054
AL,BIBB,G0100070,4213,Other,101,2.397341561832423
AL,BLOUNT,G0100090,8250,Democratic,1518,18.4
AL,BLOUNT,G0100090,8250,Republican,6583,79.7939393939394
AL,BLOUNT,G0100090,8250,Other,149,1.8060606060606061
AL,BULLOCK,G0100110,4606,Democratic,433,9.400781589231437
AL,BULLOCK,G0100110,4606,Republican,2183,47.39470256187581
AL,BULLOCK,G0100110,4606,Other,1990,43.20451584889275
AL,BUTLER,G0100130,6246,Democratic,1368,21.902017291066283
AL,BUTLER,G0100130,6246,Republican,4816,77.1053474223503
AL,BUTLER,G0100130,6246,Other,69,1.1047070124879923
AL,CALHOUN/BENTON,G0100150,26077,Democratic,3677,14.100548375963493
AL,CALHOUN/BENTON,G0100150,26077,Republican,20105,77.09859262952027
AL,CALHOUN/BENTON,G0100150,26077,Other,2321,8.900563715151282
AL,CHAMBERS,G0100170,11125,Democratic,1913,17.195505617977528
AL,CHAMBERS,G0100170,11125,Republican,8878,79.80224719101123
AL,CHAMBERS,G0100170,11125,Other,323,2.903370786516854
AL,CHEROKEE,G0100190,4354,Democratic,1067,24.50620119430409
AL,CHEROKEE,G0100190,4354,Republican,3161,72.59990813045475
AL,CHEROKEE,G0100190,4354,Other,122,2.8020211299954063
AL,CHILTON/BAKER,G0100210,8656,Democratic,1229,14.198243992606285
AL,CHILTON/BAKER,G0100210,8656,Republican,7202,83.20240295748613
AL,CHILTON/BAKER,G0100210,8656,Other,225,2.5993530499075783
AL,CHOCTAW,G0100230,4937,Democratic,1654,33.5021267976504
AL,CHOCTAW,G0100230,4937,Republican,2923,59.20599554385254
AL,CHOCTAW,G0100230,4937,Other,360,7.2918776584970635
AL,CLARKE,G0100250,7488,Democratic,1954,26.095085470085472
AL,CLARKE,G0100250,7488,Republican,5339,71.30074786324786
AL,CLARKE,G0100250,7488,Other,195,2.604166666666667
AL,CLAY,G0100270,4474,Democratic,488,10.907465355386678
AL,CLAY,G0100270,4474,Republican,3946,88.19848010728654
AL,CLAY,G0100270,4474,Other,45,1.005811354492624
AL,CLEBURNE,G0100290,3961,Democratic,559,14.112597828831102
AL,CLEBURNE,G0100290,3961,Republican,3387,85.50870992173694
AL,CLEBURNE,G0100290,3961,Other,16,0.40393839939409243
AL,COFFEE,G0100310,11302,Democratic,2057,18.200318527694215
AL,COFFEE,G0100310,11302,Republican,9064,80.19819500973279
AL,COFFEE,G0100310,11302,Other,181,1.6014864625729959
AL,COLBERT,G0100330,16578,Democratic,3846,23.199420919290624
AL,COLBERT,G0100330,16578,Republican,11290,68.10230425865605
AL,COLBERT,G0100330,16578,Other,1442,8.698274822053325
AL,CONECUH,G0100350,4327,Democratic,982,22.694707649641785
AL,CONECUH,G0100350,4327,Republican,3250,75.10977582620754
AL,CONECUH,G0100350,4327,Other,95,2.1955165241506815
AL,COOSA,G0100370,3467,Democratic,759,21.892125757138736
AL,COOSA,G0100370,3467,Republican,2677,77.21372944909143
AL,COOSA,G0100370,3467,Other,31,0.8941447937698297
AL,COVINGTON,G0100390,10883,Democratic,1491,13.700266470642287
AL,COVINGTON,G0100390,10883,Republican,9283,85.29817146007534
AL,COVINGTON,G0100390,10883,Other,109,1.001562069282367
AL,CRENSHAW,G0100410,4168,Democratic,846,20.29750479846449
AL,CRENSHAW,G0100410,4168,Republican,3197,76.70345489443378
AL,CRENSHAW,G0100410,4168,Other,125,2.9990403071017275
AL,CULLMAN,G0100430,18007,Democratic,3475,19.29805075803854
AL,CULLMAN,G0100430,18007,Republican,14334,79.60237685344588
AL,CULLMAN,G0100430,18007,Other,198,1.0995723885155773
AL,DALE,G0100450,9933,Democratic,1510,15.201852411154738
AL,DALE,G0100450,9933,Republican,8254,83.09674821302728
AL,DALE,G0100450,9933,Other,169,1.7013993758179806
AL,DALLAS,G0100470,14207,Democratic,5100,35.89779686070247
AL,DALLAS,G0100470,14207,Republican,8581,60.39980291405646
AL,DALLAS,G0100470,14207,Other,526,3.702400225241078
AL,DE KALB,G0100490,13197,Democratic,3722,28.20337955595969
AL,DE KALB,G0100490,13197,Republican,9370,71.00098507236493
AL,DE KALB,G0100490,13197,Other,106,0.8032128514056224
AL,ELMORE,G0100510,10653,Democratic,1747,16.399136393504175
AL,ELMORE,G0100510,10653,Republican,8565,80.39988735567447
AL,ELMORE,G0100510,10653,Other,330,3.0977189524077726
AL,ESCAMBIA,G0100530,9605,Democratic,1489,15.502342529932328
AL,ESCAMBIA,G0100530,9605,Republican,7924,82.49869859448205
AL,ESCAMBIA,G0100530,9605,Other,192,1.9989588755856325
AL,ETOWAH,G0100550,28207,Democratic,6911,24.501010387492467
AL,ETOWAH,G0100550,28207,Republican,20591,72.9996100258801
AL,ETOWAH,G0100550,28207,Other,705,2.499379586627433
AL,FAYETTE,G0100570,5076,Democratic,832,16.390858944050432
AL,FAYETTE,G0100570,5076,Republican,4238,83.4909377462569
AL,FAYETTE,G0100570,5076,Other,5,0.09850275807722615
AL,FRANKLIN,G0100590,7869,Democratic,1731,21.997712542889822
AL,FRANKLIN,G0100590,7869,Republican,5933,75.39712797051722
AL,FRANKLIN,G0100590,7869,Other,205,2.6051594865929597
AL,GENEVA,G0100610,6971,Democratic,948,13.599196671926553
AL,GENEVA,G0100610,6971,Republican,5897,84.59331516281739
AL,GENEVA,G0100610,6971,Other,125,1.7931430210873618
AL,GREENE,G0100630,4755,Democratic,162,3.406940063091483
AL,GREENE,G0100630,4755,Republican,1398,29.400630914826497
AL,GREENE,G0100630,4755,Other,3195,67.19242902208202
AL,HALE,G0100650,4815,Democratic,756,15.700934579439252
AL,HALE,G0100650,4815,Republican,2865,59.50155763239875
AL,HALE,G0100650,4815,Other,1194,24.797507788161994
AL,HENRY,G0100670,4287,Democratic,823,19.197574061115
AL,HENRY,G0100670,4287,Republican,3425,79.89269885700956
AL,HENRY,G0100670,4287,Other,43,1.0030324236062516
AL,HOUSTON,G0100690,15322,Democratic,1946,12.700691815689858
AL,HOUSTON,G0100690,15322,Republican,12855,83.89896880302832
AL,HOUSTON,G0100690,15322,Other,521,3.4003393812818166
AL,JACKSON,G0100710,9356,Democratic,2807,30.00213766566909
AL,JACKSON,G0100710,9356,Republican,6194,66.20350577169731
AL,JACKSON,G0100710,9356,Other,356,3.8050448909790506
AL,JEFFERSON,G0100730,197867,Democratic,52633,26.60019103741402
AL,JEFFERSON,G0100730,197867,Republican,134747,68.09978419847675
AL,JEFFERSON,G0100730,197867,Other,10487,5.300024764109225
AL,LAMAR/SANFORD,G0100750,4037,Democratic,731,18.10750557344563
AL,LAMAR/SANFORD,G0100750,4037,Republican,3230,80.00990834778301
AL,LAMAR/SANFORD,G0100750,4037,Other,81,2.006440426058955
AL,LAUDERDALE,G0100770,19943,Democratic,4647,23.30140901569473
AL,LAUDERDALE,G0100770,19943,Republican,14259,71.49877149877149
AL,LAUDERDALE,G0100770,19943,Other,1037,5.199819485533771
AL,LAWRENCE,G0100790,5824,Democratic,1374,23.592032967032967
AL,LAWRENCE,G0100790,5824,Republican,4403,75.60096153846155
AL,LAWRENCE,G0100790,5824,Other,52,0.8928571428571428
AL,LEE,G0100810,15420,Democratic,3408,22.101167315175097
AL,LEE,G0100810,15420,Republican,11565,75.0
AL,LEE,G0100810,15420,Other,447,2.8988326848249026
AL,LIMESTONE,G0100830,8471,Democratic,1965,23.19678904497698
AL,LIMESTONE,G0100830,8471,Republican,6209,73.29713138944635
AL,LIMESTONE,G0100830,8471,Other,296,3.4942745838743945
AL,LOWNDES,G0100850,4765,Democratic,624,13.095487932843653
AL,LOWNDES,G0100850,4765,Republican,2082,43.693599160545645
AL,LOWNDES,G0100850,4765,Other,2063,43.29485834207765
AL,MACON,G0100870,5808,Democratic,3485,60.0034435261708
AL,MACON,G0100870,5808,Republican,1934,33.298898071625345
AL,MACON,G0100870,5808,Other,389,6.697658402203857
AL,MADISON,G0100890,52117,Democratic,12247,23.499050213941707
AL,MADISON,G0100890,52117,Republican,38045,72.99921330851737
AL,MADISON,G0100890,52117,Other,1824,3.4998177178271965
AL,MARENGO,G0100910,7943,Democratic,1740,21.906080825884427
AL,MARENGO,G0100910,7943,Republican,5171,65.10134709807377
AL,MARENGO,G0100910,7943,Other,1033,13.005161777665869
AL,MARION,G0100930,6906,Democratic,953,13.799594555459022
AL,MARION,G0100930,6906,Republican,5898,85.40399652476107
AL,MARION,G0100930,6906,Other,55,0.7964089197799016
AL,MARSHALL,G0100950,16056,Democratic,3645,22.701793721973093
AL,MARSHALL,G0100950,16056,Republican,11978,74.60139511709019
AL,MARSHALL,G0100950,16056,Other,434,2.7030393622321873
AL,MOBILE,G0100970,87144,Democratic,17777,20.399568530248782
AL,MOBILE,G0100970,87144,Republican,64138,73.60001836041494
AL,MOBILE,G0100970,87144,Other,5229,6.000413109336271
AL,MONROE,G0100990,7017,Democratic,1067,15.20592845945561
AL,MONROE,G0100990,7017,Republican,5235,74.60453185121847
AL,MONROE,G0100990,7017,Other,709,10.104033062562348
AL,MONTGOMERY,G0101010,48523,Democratic,11500,23.700100983038972
AL,MONTGOMERY,G0101010,48523,Republican,34888,71.89992374750118
AL,MONTGOMERY,G0101010,48523,Other,2086,4.2989922304886345
AL,MORGAN/COTACO,G0101030,23515,Democratic,4609,19.60025515628322
AL,MORGAN/COTACO,G0101030,23515,Republican,18107,77.00191367212418
AL,MORGAN/COTACO,G0101030,23515,Other,800,3.402083776312992
AL,PERRY,G0101050,5555,Democratic,939,16.9036903690369
AL,PERRY,G0101050,5555,Republican,2794,50.2970297029703
AL,PERRY,G0101050,5555,Other,1822,32.7992799279928
AL,PICKENS,G0101070,5991,Democratic,833,13.904189617759974
AL,PICKENS,G0101070,5991,Republican,4062,67.80170255383075
AL,PICKENS,G0101070,5991,Other,1090,18.193957603071272
AL,PIKE,G0101090,7339,Democratic,1556,21.201798610164875
AL,PIKE,G0101090,7339,Republican,5614,76.4954353454149
AL,PIKE,G0101090,7339,Other,169,2.302766044420221
AL,RANDOLPH,G0101110,5842,Democratic,1192,20.403971242725095
AL,RANDOLPH,G0101110,5842,Republican,4399,75.29955494693597
AL,RANDOLPH,G0101110,5842,Other,251,4.2964738103389255
AL,RUSSELL,G0101130,9044,Democratic,2388,26.404245908889873
AL,RUSSELL,G0101130,9044,Republican,6041,66.79566563467493
AL,RUSSELL,G0101130,9044,Other,615,6.800088456435207
AL,ST CLAIR,G0101150,8651,Democratic,1410,16.29869379262513
AL,ST CLAIR,G0101150,8651,Republican,6921,80.00231187145995
AL,ST CLAIR,G0101150,8651,Other,320,3.698994335914923
AL,SHELBY,G0101170,11463,Democratic,1697,14.804152490622002
AL,SHELBY,G0101170,11463,Republican,9342,81.49699031667103
AL,SHELBY,G0101170,11463,Other,424,3.69885719270697
AL,SUMTER,G0101190,5397,Democratic,820,15.193626088567722
AL,SUMTER,G0101190,5397,Republican,2699,50.009264406151566
AL,SUMTER,G0101190,5397,Other,1878,34.79710950528071
AL,TALLADEGA,G0101210,16742,Democratic,4353,26.000477840162468
AL,TALLADEGA,G0101210,16742,Republican,12171,72.69740771711862
AL,TALLADEGA,G0101210,16742,Other,234,1.3976824752120416
AL,TALLAPOOSA,G0101230,9736,Democratic,1937,19.895234182415777
AL,TALLAPOOSA,G0101230,9736,Republican,7487,76.9001643385374
AL,TALLAPOOSA,G0101230,9736,Other,312,3.2046014790468362
AL,TUSCALOOSA,G0101250,30008,Democratic,7112,23.700346574246865
AL,TUSCALOOSA,G0101250,30008,Republican,21126,70.40122633964276
AL,TUSCALOOSA,G0101250,30008,Other,1770,5.898427086110371
AL,WALKER,G0101270,18716,Democratic,3612,19.29899551186151
AL,WALKER,G0101270,18716,Republican,14842,79.30113272066681
AL,WALKER,G0101270,18716,Other,262,1.399871767471682
AL,WASHINGTON,G0101290,4404,Democratic,1070,24.2960944595822
AL,WASHINGTON,G0101290,4404,Republican,3294,74.79564032697547
AL,WASHINGTON,G0101290,4404,Other,44,0.9990917347865577
AL,WILCOX,G0101310,5957,Democratic,536,8.997817693469868
AL,WILCOX,G0101310,5957,Republican,2669,44.8044317609535
AL,WILCOX,G0101310,5957,Other,2752,46.19775054557663
AL,WINSTON/HANCOCK,G0101330,5776,Democratic,757,13.10595567867036
AL,WINSTON/HANCOCK,G0101330,5776,Republican,4962,85.90720221606648
AL,WINSTON/HANCOCK,G0101330,5776,Other,58,1.0041551246537395
AR,ARKANSAS,G0500010,7113,Democratic,1849,25.994657669056657
AR,ARKANSAS,G0500010,7113,Republican,5228,73.49922676788978
AR,ARKANSAS,G0500010,7113,Other,36,0.5061155630535639
AR,ASHLEY,G0500030,7203,Democratic,1678,23.29584895182563
AR,ASHLEY,G0500030,7203,Republican,5503,76.39872275440788
AR,ASHLEY,G0500030,7203,Other,14,0.1943634596695821
AR,BAXTER,G0500050,9431,Democratic,2678,28.39571625490404
AR,BAXTER,G0500050,9431,Republican,6753,71.60428374509597
AR,BAXTER,G0500050,9431,Other,0,0
AR,BENTON,G0500070,18778,Democratic,4075,21.700926616253064
AR,BENTON,G0500070,18778,Republican,14628,77.8996698263926
AR,BENTON,G0500070,18778,Other,75,0.39940355735435085
AR,BOONE,G0500090,7362,Democratic,1863,25.305623471882637
AR,BOONE,G0500090,7362,Republican,5485,74.50421081227927
AR,BOONE,G0500090,7362,Other,15,0.20374898125509372
AR,BRADLEY,G0500110,4614,Democratic,1366,29.605548331166016
AR,BRADLEY,G0500110,4614,Republican,3216,69.70091027308193
AR,BRADLEY,G0500110,4614,Other,28,0.6068487212830517
AR,CALHOUN,G0500130,2020,Democratic,707,35.0
AR,CALHOUN,G0500130,2020,Republican,1299,64.3069306930693
AR,CALHOUN,G0500130,2020,Other,14,0.6930693069306931
AR,CARROLL,G0500150,5086,Democratic,1399,27.506881635863156
AR,CARROLL,G0500150,5086,Republican,3565,70.09437672040897
AR,CARROLL,G0500150,5086,Other,122,2.3987416437278806
AR,CHICOT,G0500170,4333,Democratic,1469,33.90260789291484
AR,CHICOT,G0500170,4333,Republican,2860,66.00507731363952
AR,CHICOT,G0500170,4333,Other,4,0.09231479344564968
AR,CLARK,G0500190,6960,Democratic,2742,39.39655172413793
AR,CLARK,G0500190,6960,Republican,4176,60.0
AR,CLARK,G0500190,6960,Other,49,0.7040229885057471
AR,CLAY,G0500210,6314,Democratic,1932,30.598669623059866
AR,CLAY,G0500210,6314,Republican,4382,69.40133037694012
AR,CLAY,G0500210,6314,Other,0,0
